order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,sales_amount,cost_amount,profit_amount
389,200169,5342,1,839.03,2.34,19.59,819.44,555.81,263.63
390,200169,5717,1,563.38,19.53,110.02,453.36,365.59,87.77
391,200169,5730,1,172.47,11.86,20.45,152.02,136.41,15.61
392,200169,5534,2,245.49,3.8,18.64,472.34,301.6,170.74
393,200170,5359,1,1321.83,9.49,125.51,1196.32,1141.86,54.46
394,200170,5398,1,599.37,10.16,60.89,538.48,397.4,141.08
395,200170,5049,1,2129.48,9.29,197.77,1931.71,1464.46,467.25
396,200171,5295,2,993.58,20.91,415.46,1571.7,1616.62,-44.92
397,200171,5339,3,623.71,12.33,230.8,1640.33,1617.06,23.27
398,200171,5619,2,1071.39,4.35,93.21,2049.57,1280.44,769.13
399,200172,5794,1,280.07,6.04,16.92,263.15,168.11,95.04
400,200172,5011,1,4796.07,9.5,455.4,4340.67,4164.25,176.42
401,200172,5575,1,1503.42,17.85,268.34,1235.08,953.17,281.91
402,200173,5060,1,1821.91,7.88,143.5,1678.41,1179.81,498.6
403,200173,5416,2,588.5,8.74,102.86,1074.14,861.02,213.12
404,200173,5670,1,607.07,7.1,43.08,563.99,438.49,125.5
405,200174,5026,4,5627.86,15.4,3466.67,19044.77,13106.4,5938.37
406,200174,5171,2,1280.59,10.71,274.22,2286.96,2095.34,191.62
407,200175,5738,1,477.22,3.01,14.37,462.85,337.71,125.14
408,200175,5313,1,400.9,15.69,62.89,338.01,293.88,44.13
409,200176,5166,1,553.76,3.76,20.83,532.93,386.64,146.29
410,200176,5457,1,266.8,13.27,35.4,231.4,170.11,61.29
411,200177,5664,1,4946.55,10.88,538.24,4408.31,3131.54,1276.77
412,200177,5165,1,1082.91,3.81,41.23,1041.68,718.92,322.76
413,200178,5377,1,359.33,11.98,43.06,316.27,224.42,91.85
414,200178,5053,3,794.83,12.18,290.5,2093.99,1810.23,283.76
415,200178,5269,2,808.64,14.19,229.53,1387.75,1376.12,11.63
416,200179,5477,3,1491.44,9.41,421.18,4053.14,2868.69,1184.45
417,200179,5950,1,118.59,3.26,3.86,114.73,70.95,43.78
418,200180,5686,1,1193.17,7.33,87.5,1105.67,796.76,308.91
419,200180,5586,3,370.01,9.12,101.25,1008.78,953.01,55.77
420,200181,5738,2,477.22,12.75,121.71,832.73,675.42,157.31
421,200182,5857,1,4159.85,11.56,480.93,3678.92,2528.55,1150.37
422,200182,5519,1,104.81,7.86,8.24,96.57,70.4,26.17
423,200182,5025,3,1793.66,10.92,587.33,4793.65,4013.88,779.77
424,200182,5104,1,1319.25,4.57,60.32,1258.93,794.61,464.32
425,200182,5671,1,2229.22,19.37,431.84,1797.38,1883.81,-86.43
426,200183,5724,1,549.59,23.82,130.91,418.68,381.99,36.69
427,200183,5899,1,8812.04,16.15,1423.26,7388.78,6480.67,908.11
428,200184,5146,1,5977.99,15.32,915.83,5062.16,4986.01,76.15
429,200184,5153,4,883.57,18.38,649.64,2884.64,2596.8,287.84
430,200185,5063,2,1009.96,6.71,135.56,1884.36,1347.54,536.82
431,200185,5088,1,3649.87,5.44,198.6,3451.27,2829.87,621.4
432,200185,5628,4,5456.82,14.02,3060.94,18766.34,13946.32,4820.02
433,200186,5323,1,926.14,4.3,39.85,886.29,660.07,226.22
434,200186,5350,3,1608.83,5.57,268.99,4557.5,3073.59,1483.91
435,200186,5859,1,987.7,19.52,192.75,794.95,700.76,94.19
436,200187,5075,1,3534.57,14.49,512.29,3022.28,3025.88,-3.6
437,200187,5008,1,2096.7,8.29,173.71,1922.99,1421.77,501.22
438,200187,5762,1,401.23,12.66,50.78,350.45,237.84,112.61
439,200188,5882,1,2931.23,16.29,477.6,2453.63,1855.4,598.23
440,200189,5552,1,765.49,16.22,124.14,641.35,588.2,53.15
441,200189,5083,3,796.8,3.52,84.23,2306.17,1585.89,720.28
442,200189,5756,1,1231.52,16.52,203.49,1028.03,1033.55,-5.52
443,200190,5962,1,264.75,14.57,38.58,226.17,232.87,-6.7
444,200190,5054,2,925.4,14.2,262.79,1588.01,1205.44,382.57
445,200191,5333,1,753.09,11.4,85.84,667.25,560.61,106.64
446,200191,5306,3,2671.12,4.35,348.51,7664.85,4733.04,2931.81
447,200191,5770,1,2726.08,12.01,327.53,2398.55,1757,641.55
448,200191,5786,3,431.92,19.71,255.35,1040.41,1059.75,-19.34
449,200191,5095,1,330.98,3.9,12.91,318.07,280.04,38.03
450,200192,5143,1,1430.68,11.09,158.73,1271.95,936.88,335.07
451,200192,5165,2,1082.91,14.09,305.25,1860.57,1437.84,422.73
452,200192,5828,1,1418.55,11.05,156.7,1261.85,1001.59,260.26
453,200193,5420,2,2950.81,15.6,920.47,4981.15,4353.1,628.05
454,200193,5342,1,839.03,7.84,65.79,773.24,555.81,217.43
455,200194,5768,1,667.23,13.16,87.8,579.43,446.88,132.55
456,200194,5588,2,2695.04,7.72,416.04,4974.04,4605.64,368.4
457,200194,5341,1,476.86,2.1,10.03,466.83,407.55,59.28
458,200194,5695,3,4423.14,5.14,681.61,12587.81,11621.94,965.87
459,200194,5372,1,4055.24,8.94,362.4,3692.84,2448.98,1243.86
460,200195,5054,2,925.4,3.97,73.52,1777.28,1205.44,571.84
461,200195,5054,3,925.4,8.96,248.75,2527.45,1808.16,719.29
462,200196,5387,1,720.79,20.7,149.19,571.6,429.71,141.89
463,200197,5857,4,4159.85,11.41,1898.29,14741.11,10114.2,4626.91
464,200197,5435,2,662.72,15.5,205.48,1119.96,1096.46,23.5
465,200198,5022,2,303.65,9.28,56.34,550.96,374.14,176.82
466,200198,5599,1,5310.41,13.38,710.74,4599.67,3651.13,948.54
467,200198,5217,1,2259.89,10.36,234.09,2025.8,1583.33,442.47
468,200198,5733,1,8515.23,13.92,1185.44,7329.79,6531.57,798.22
469,200198,5646,2,417.12,3.89,32.47,801.77,549.28,252.49
470,200199,5271,1,7815.59,9.91,774.77,7040.82,4955.04,2085.78
471,200199,5105,3,7611.16,4.63,1056.13,21777.35,15635.34,6142.01
472,200199,5140,1,2114.29,6.57,139.01,1975.28,1804.22,171.06
473,200200,5168,1,509.32,3.96,20.16,489.16,432.03,57.13
474,200200,5261,1,1033,13.39,138.36,894.64,769.05,125.59
475,200200,5361,1,1166.33,14.09,164.33,1002,932.95,69.05
476,200200,5972,1,732.13,11.61,85.02,647.11,544.61,102.5
477,200201,5473,1,409.58,21.91,89.76,319.82,352.59,-32.77
478,200201,5675,2,4437.72,16.87,1497.18,7378.26,7307.94,70.32
479,200202,5539,1,558.79,3.86,21.58,537.21,415.17,122.04
480,200202,5846,1,8740.82,8.05,704.04,8036.78,7628.94,407.84
481,200203,5278,2,3580.8,12.22,875.08,6286.52,4514.58,1771.94
482,200203,5158,2,7972.88,5.93,946.27,14999.49,13649.16,1350.33
483,200204,5578,1,2132.91,12.74,271.76,1861.15,1566.36,294.79
484,200204,5145,1,7630.06,7.93,605.42,7024.64,5769.12,1255.52
485,200204,5709,1,117.45,13.55,15.92,101.53,101.06,0.47
486,200205,5380,1,7526.79,15.77,1186.92,6339.87,5884.3,455.57
487,200205,5931,1,2128.08,4.46,95,2033.08,1270.08,763
488,200206,5662,1,1223.87,11.58,141.75,1082.12,1065.44,16.68
489,200207,5736,1,444.07,2.65,11.79,432.28,348.86,83.42
490,200207,5400,1,658.14,8.34,54.9,603.24,498.87,104.37
491,200208,5167,3,2313.85,14.67,1018.51,5923.04,6064.95,-141.91
492,200208,5630,1,425.68,15.8,67.26,358.42,344.2,14.22
493,200208,5091,1,1985.54,6.71,133.29,1852.25,1632.55,219.7
494,200209,5115,2,1606.82,6.37,204.82,3008.82,1983.3,1025.52
495,200209,5904,5,663.34,13.1,434.58,2882.12,2329.05,553.07
496,200209,5423,1,3256.99,5.1,166,3090.99,2420.23,670.76
497,200210,5660,1,2052.49,6.78,139.13,1913.36,1700.28,213.08
498,200210,5592,2,301.57,6.33,38.17,564.97,458.14,106.83
499,200211,5496,1,2395.94,11.78,282.21,2113.73,1695.56,418.17
500,200211,5791,2,441.75,2.51,22.21,861.29,750.8,110.49
501,200211,5854,1,116.82,11.79,13.77,103.05,86.22,16.83
502,200212,5996,4,520.05,2.93,60.87,2019.33,1365.28,654.05
503,200212,5935,1,830.13,11.15,92.6,737.53,484.02,253.51
504,200213,5787,2,858.35,15.55,266.93,1449.77,1333.74,116.03
505,200214,5776,1,4728.29,11.1,524.86,4203.43,3505.71,697.72
506,200215,5762,1,401.23,9.9,39.73,361.5,237.84,123.66
507,200215,5277,1,2552.83,13.16,336.03,2216.8,1681.84,534.96
508,200215,5538,2,456.73,10.48,95.71,817.75,553.4,264.35
509,200216,5288,2,3346.46,7.6,508.43,6184.49,4428.66,1755.83
510,200216,5910,1,310.17,2.45,7.59,302.58,260.07,42.51
511,200216,5996,1,520.05,15.76,81.96,438.09,341.32,96.77
512,200216,5857,1,4159.85,14.67,610.09,3549.76,2528.55,1021.21
513,200217,5911,5,3580.52,10.08,1804.61,16097.99,14018.75,2079.24
514,200218,5828,2,1418.55,5.08,144.03,2693.07,2003.18,689.89
515,200219,5495,2,1617.43,14.56,470.93,2763.93,2226.7,537.23
516,200219,5749,1,840.67,4.02,33.81,806.86,698.99,107.87
517,200219,5934,1,612.17,4.43,27.13,585.04,464.91,120.13
518,200219,5060,1,1821.91,8.63,157.28,1664.63,1179.81,484.82
519,200220,5011,1,4796.07,9.36,448.75,4347.32,4164.25,183.07
520,200220,5729,1,1032.37,11.72,120.98,911.39,679.25,232.14
521,200221,5659,2,400.61,3.08,24.67,776.55,630.22,146.33
522,200221,5566,1,8500.85,18.81,1599.17,6901.68,7021,-119.32
523,200221,5476,1,2820,15.22,429.34,2390.66,2063.09,327.57
524,200221,5327,1,1139.39,15.23,173.52,965.87,662.92,302.95
525,200222,5228,1,252.99,11.24,28.45,224.54,206.8,17.74
526,200223,5283,1,3638.66,5.09,185.19,3453.47,2560.49,892.98
527,200223,5653,1,1075.26,5.91,63.57,1011.69,929.66,82.03
528,200224,5706,2,529.45,5.76,60.97,997.93,756.44,241.49
529,200224,5480,1,684.36,10.72,73.39,610.97,465.66,145.31
530,200224,5037,1,5526.1,15.64,864.31,4661.79,4571.93,89.86
531,200224,5282,2,545.7,7.45,81.31,1010.09,743.88,266.21
532,200225,5146,1,5977.99,7.66,457.62,5520.37,4986.01,534.36
533,200225,5857,1,4159.85,14.33,596.24,3563.61,2528.55,1035.06
534,200225,5398,1,599.37,6.26,37.5,561.87,397.4,164.47
535,200225,5763,1,3499.35,14.23,498.02,3001.33,2799.11,202.22
536,200226,5599,1,5310.41,15.22,808.24,4502.17,3651.13,851.04
537,200226,5980,1,749.74,6.8,50.98,698.76,574.18,124.58
538,200226,5387,1,720.79,11.22,80.89,639.9,429.71,210.19
539,200227,5500,4,2381.73,2.65,252.06,9274.86,6884.36,2390.5
540,200227,5359,1,1321.83,3.94,52.13,1269.7,1141.86,127.84
541,200228,5637,3,851.89,12.29,314.17,2241.5,1548.84,692.66
542,200229,5495,1,1617.43,10.17,164.43,1453,1113.35,339.65
543,200229,5827,1,8928.76,15.73,1404.49,7524.27,6025.33,1498.94
544,200229,5123,2,353.66,9.55,67.58,639.74,423.02,216.72
545,200229,5053,1,794.83,7.7,61.18,733.65,603.41,130.24
546,200230,5496,1,2395.94,9.82,235.3,2160.64,1695.56,465.08
547,200230,5521,5,349.28,4.21,73.57,1672.83,1408.15,264.68
548,200230,5831,1,353.09,8.56,30.23,322.86,273.6,49.26
549,200231,5229,1,834.88,12.57,104.96,729.92,651.56,78.36
550,200231,5195,2,3937.75,17.11,1347.82,6527.68,5105.18,1422.5
551,200232,5514,2,4323.9,15.91,1375.45,7272.35,6031.82,1240.53
552,200232,5996,1,520.05,11.02,57.31,462.74,341.32,121.42
553,200232,5134,1,635.34,10.33,65.61,569.73,406.1,163.63
554,200233,5463,2,1138.44,10.76,245.02,2031.86,1884.16,147.7
555,200233,5889,3,737.34,10,221.1,1990.92,1460.49,530.43
556,200234,5165,1,1082.91,13.51,146.34,936.57,718.92,217.65
557,200234,5424,1,7258.22,11.81,857,6401.22,5043.07,1358.15
558,200235,5269,3,808.64,8.85,214.66,2211.26,2064.18,147.08
559,200235,5547,1,3103.05,11.51,357.12,2745.93,2245.46,500.47
560,200235,5620,1,2934.11,5.66,165.98,2768.13,2119.68,648.45
561,200235,5729,2,1032.37,8.89,183.5,1881.24,1358.5,522.74
562,200236,5762,1,401.23,9.18,36.82,364.41,237.84,126.57
563,200236,5106,1,4824.54,13,627.19,4197.35,3757.92,439.43
564,200236,5333,3,753.09,5.37,121.42,2137.85,1681.83,456.02
565,200237,5455,1,685.42,13.88,95.13,590.29,505.74,84.55
566,200237,5676,2,132.83,10.61,28.19,237.47,157.82,79.65
567,200237,5645,2,98.2,10.65,20.92,175.48,166.32,9.16
568,200237,5528,1,536.55,12.42,66.64,469.91,355.69,114.22
569,200238,5671,2,2229.22,18.49,824.4,3634.04,3767.62,-133.58
570,200238,5548,1,4293.3,13.65,585.83,3707.47,3633.49,73.98
571,200238,5356,1,1425.03,9.45,134.7,1290.33,981.67,308.66
572,200239,5273,1,3015.53,15.63,471.21,2544.32,2432.62,111.7
573,200239,5453,1,936.64,6.43,60.19,876.45,790.11,86.34
574,200240,5965,1,2166.05,11.75,254.52,1911.53,1409.02,502.51
575,200240,5858,1,1289.91,6.51,83.97,1205.94,818.38,387.56
576,200240,5616,1,182.28,13.17,24.01,158.27,108.93,49.34
577,200241,5032,1,2107.89,18.69,393.93,1713.96,1458.2,255.76
578,200241,5804,1,1729.74,4.71,81.55,1648.19,1028.07,620.12
579,200241,5315,2,487.6,15.29,149.13,826.07,697.12,128.95
580,200242,5092,4,1714.59,13.76,943.57,5914.79,5648.84,265.95
581,200243,5865,1,358.45,12.75,45.7,312.75,266.15,46.6
582,200243,5435,1,662.72,8.27,54.78,607.94,548.23,59.71
583,200243,5964,1,525.82,10.03,52.73,473.09,401.86,71.23
584,200244,5346,3,5293.11,9.41,1494.88,14384.45,11613.33,2771.12
585,200244,5934,1,612.17,12.06,73.85,538.32,464.91,73.41
586,200245,5619,1,1071.39,6.98,74.77,996.62,640.22,356.4
587,200245,5341,1,476.86,8.84,42.14,434.72,407.55,27.17
588,200246,5971,1,1717.91,18.76,322.23,1395.68,1016.67,379.01
589,200246,5346,1,5293.11,14.51,767.9,4525.21,3871.11,654.1
590,200247,5859,1,987.7,16.5,162.98,824.72,700.76,123.96
591,200247,5433,1,2462.29,9.28,228.53,2233.76,1524.51,709.25
592,200248,5289,1,3639.5,4.12,150.07,3489.43,2615.13,874.3
593,200248,5333,1,753.09,14.41,108.54,644.55,560.61,83.94
594,200249,5363,2,638.52,15.32,195.69,1081.35,937,144.35
595,200249,5564,3,1102.82,22.19,734.24,2574.22,2162.16,412.06
596,200249,5337,1,916.35,3.95,36.24,880.11,759.4,120.71
597,200250,5140,1,2114.29,10.74,227.07,1887.22,1804.22,83
598,200250,5609,1,483.78,8.11,39.21,444.57,341.55,103.02
599,200251,5086,2,6362.89,5.1,649.39,12076.39,9187.96,2888.43
600,200252,5660,1,2052.49,6.1,125.13,1927.36,1700.28,227.08
601,200252,5331,4,1199.9,2.7,129.67,4669.93,3543.12,1126.81
602,200252,5898,1,4722.75,6.18,291.66,4431.09,3436.76,994.33
603,200253,5539,1,558.79,6.48,36.19,522.6,415.17,107.43
604,200254,5686,3,1193.17,14.48,518.35,3061.16,2390.28,670.88
605,200255,5674,1,661.01,6.62,43.79,617.22,426.61,190.61
606,200255,5784,1,954.76,4.49,42.83,911.93,721.61,190.32
607,200256,5990,1,1292.33,11.57,149.54,1142.79,880.05,262.74
608,200257,5830,4,445.05,8.45,150.46,1629.74,1561.76,67.98
609,200257,5398,1,599.37,6.85,41.04,558.33,397.4,160.93
610,200257,5429,1,297.44,4.64,13.8,283.64,256.69,26.95
611,200258,5369,1,467.41,6.56,30.65,436.76,371.07,65.69
612,200258,5699,1,1033.81,7.62,78.82,954.99,786.29,168.7
613,200258,5106,1,4824.54,15.05,725.88,4098.66,3757.92,340.74
614,200258,5811,1,3749.42,10.33,387.27,3362.15,2929.14,433.01
615,200259,5253,2,246.29,15.3,75.35,417.23,319.76,97.47
616,200259,5829,1,259.61,2.73,7.1,252.51,157.74,94.77
617,200260,5380,1,7526.79,18.02,1356.38,6170.41,5884.3,286.11
618,200261,5974,2,3474.69,4.5,312.79,6636.59,4935.28,1701.31
619,200261,5780,1,1095.01,10.13,110.93,984.08,712.59,271.49
620,200262,5091,1,1985.54,5.87,116.47,1869.07,1632.55,236.52
621,200262,5126,2,139.28,7.11,19.81,258.75,193.6,65.15
622,200262,5908,3,567.42,11.31,192.51,1509.75,1239.33,270.42
623,200263,5237,1,391.37,8.48,33.19,358.18,250.84,107.34
624,200263,5533,2,87.19,12.1,21.09,153.29,135.7,17.59
625,200264,5189,2,1530.24,15.55,476.03,2584.45,2190.96,393.49
626,200265,5814,2,862.28,7.45,128.52,1596.04,1011.12,584.92
627,200265,5261,2,1033,14.41,297.79,1768.21,1538.1,230.11
628,200265,5718,2,476.44,6.02,57.35,895.53,741.96,153.57
629,200265,5659,3,400.61,9.46,113.67,1088.16,945.33,142.83
630,200265,5857,2,4159.85,18.25,1518.27,6801.43,5057.1,1744.33
631,200266,5316,1,840.33,5.32,44.69,795.64,685.12,110.52
632,200266,5004,1,8360.47,4.15,347.23,8013.24,5037.18,2976.06
633,200266,5261,2,1033,12.97,267.98,1798.02,1538.1,259.92
634,200266,5146,1,5977.99,9.48,566.96,5411.03,4986.01,425.02
635,200267,5518,3,1198.08,15.59,560.43,3033.81,2429.85,603.96
636,200267,5187,2,503.08,3.79,38.1,968.06,776.12,191.94
637,200267,5123,1,353.66,14.59,51.59,302.07,211.51,90.56
638,200267,5852,2,1726.5,3.61,124.66,3328.34,2207.96,1120.38
639,200268,5919,2,2332.02,15.46,721.26,3942.78,3536.26,406.52
640,200268,5726,1,204.39,7.58,15.5,188.89,118.89,70
641,200268,5608,3,1295.7,4.03,156.57,3730.53,2650.29,1080.24
642,200268,5222,1,5619.6,4.96,278.59,5341.01,3342.7,1998.31
643,200268,5763,1,3499.35,6.96,243.52,3255.83,2799.11,456.72
644,200269,5286,2,216.18,11.68,50.48,381.88,291.2,90.68
645,200269,5295,1,993.58,14.36,142.66,850.92,808.31,42.61
646,200269,5372,2,4055.24,3.8,308.52,7801.96,4897.96,2904
647,200270,5514,1,4323.9,3.13,135.13,4188.77,3015.91,1172.86
648,200270,5013,1,129.36,10.56,13.67,115.69,89.94,25.75
649,200270,5011,1,4796.07,3.77,180.8,4615.27,4164.25,451.02
650,200271,5857,1,4159.85,10.98,456.72,3703.13,2528.55,1174.58
651,200271,5871,1,3402.12,15.57,529.72,2872.4,2663.22,209.18
652,200271,5663,1,2044.74,8.18,167.23,1877.51,1643.04,234.47
653,200271,5177,1,86.25,4.87,4.2,82.05,61.65,20.4
654,200271,5297,1,987.7,24.59,242.9,744.8,750.6,-5.8
655,200272,5800,1,2074.82,5.54,114.99,1959.83,1439.27,520.56
656,200272,5984,1,328.03,8.96,29.38,298.65,273.92,24.73
657,200273,5778,1,378.75,5.69,21.54,357.21,265.65,91.56
658,200274,5822,1,417.91,13.26,55.4,362.51,261.23,101.28
659,200275,5341,1,476.86,3.67,17.52,459.34,407.55,51.79
660,200276,5719,1,784.32,11.02,86.41,697.91,587.93,109.98
661,200277,5046,2,2109.92,10.71,451.77,3768.07,3659.5,108.57
662,200277,5515,1,446.38,13.36,59.64,386.74,391.23,-4.49
663,200278,5260,3,296.43,4.44,39.44,849.85,779.79,70.06
664,200278,5329,1,2172.93,11.55,251.05,1921.88,1867.8,54.08
665,200279,5718,2,476.44,6.69,63.78,889.1,741.96,147.14
666,200279,5107,1,1238.72,11.57,143.32,1095.4,741.32,354.08
667,200279,5022,1,303.65,2.24,6.8,296.85,187.07,109.78
668,200279,5351,1,372.54,11.41,42.5,330.04,263.54,66.5
669,200280,5036,1,2620.7,13.39,351,2269.7,2045.05,224.65
670,200280,5648,2,302.01,12.88,77.8,526.22,379.3,146.92
671,200281,5765,1,2404.13,12.6,302.83,2101.3,1688.5,412.8
672,200281,5145,4,7630.06,11.68,3566.2,26954.04,23076.48,3877.56
673,200282,5715,1,3286.58,5.13,168.44,3118.14,2208.78,909.36
674,200282,5546,5,653.06,16.75,546.79,2718.51,2046.5,672.01
675,200283,5121,2,2253,17.11,770.9,3735.1,2724.96,1010.14
676,200284,5567,2,316.28,14.46,91.45,541.11,488.1,53.01
677,200284,5866,1,1999.5,16.34,326.71,1672.79,1177.68,495.11
678,200284,5218,4,1920.13,15.45,1186.97,6493.55,6223.68,269.87
679,200284,5438,2,747.8,6.54,97.85,1397.75,872.94,524.81
680,200285,5807,1,2022.85,12.09,244.47,1778.38,1211.94,566.44
681,200285,5850,1,604.87,15.69,94.91,509.96,515.99,-6.03
682,200285,5805,2,987.73,14.55,287.33,1688.13,1149.98,538.15
683,200285,5845,1,608.67,3.44,20.93,587.74,468.41,119.33
684,200286,5989,2,2204.76,16.38,722.09,3687.43,2595.5,1091.93
685,200286,5899,1,8812.04,18.77,1653.93,7158.11,6480.67,677.44
686,200286,5521,2,349.28,8.3,57.96,640.6,563.26,77.34
687,200286,5559,1,1136.88,8.71,99,1037.88,804.58,233.3
688,200287,5198,3,2939.19,10.83,954.71,7862.86,6900.21,962.65
689,200287,5348,1,2402.74,17.88,429.57,1973.17,1808.99,164.18
690,200287,5174,3,1038.79,18.48,575.97,2540.4,2603.64,-63.24
691,200287,5998,2,4858.73,10.86,1055.78,8661.68,5762.88,2898.8
692,200287,5679,3,861.15,2.6,67.19,2516.26,1802.61,713.65
693,200288,5536,1,2062.55,10.85,223.79,1838.76,1609.31,229.45
694,200288,5080,1,8474.52,4.84,409.92,8064.6,5804.09,2260.51
695,200289,5915,3,454.82,8.56,116.79,1247.67,1163.55,84.12
696,200289,5104,1,1319.25,2.99,39.4,1279.85,794.61,485.24
697,200290,5001,1,742.76,8.16,60.57,682.19,548.31,133.88
698,200290,5514,5,4323.9,4.99,1078.69,20540.81,15079.55,5461.26
699,200290,5463,1,1138.44,6.88,78.29,1060.15,942.08,118.07
700,200291,5531,1,645.07,3.93,25.35,619.72,413.59,206.13
701,200292,5502,1,1116.29,15.72,175.48,940.81,808.82,131.99
702,200292,5686,1,1193.17,4.48,53.46,1139.71,796.76,342.95
703,200293,5855,1,214.55,10.94,23.47,191.08,124.95,66.13
704,200294,5390,2,503.82,13.75,138.52,869.12,857.18,11.94
705,200294,5694,1,231.99,7.28,16.88,215.11,193.77,21.34
706,200295,5560,3,296.8,6.66,59.3,831.1,776.4,54.7
707,200295,5458,1,2642.46,14.76,390.05,2252.41,1733.53,518.88
708,200296,5105,3,7611.16,14.05,3207.19,19626.29,15635.34,3990.95
709,200296,5885,1,1793.32,11.25,201.8,1591.52,1367.49,224.03
710,200297,5625,1,629.29,9.71,61.13,568.16,485.01,83.15
711,200297,5369,1,467.41,7.25,33.88,433.53,371.07,62.46
712,200297,5237,1,391.37,9.56,37.43,353.94,250.84,103.1
713,200298,5239,1,210.75,5.88,12.4,198.35,135.24,63.11
714,200298,5095,3,330.98,14.66,145.56,847.38,840.12,7.26
715,200298,5863,1,167.34,13.79,23.07,144.27,132.88,11.39
716,200299,5721,2,434.09,6.04,52.47,815.71,643.52,172.19
717,200299,5480,2,684.36,14.24,194.86,1173.86,931.32,242.54
718,200299,5878,3,569.47,4.41,75.41,1633,1151.76,481.24
719,200299,5896,2,2051.69,17.07,700.27,3403.11,3248.98,154.13
720,200300,5742,1,2714.52,2.49,67.65,2646.87,2111.24,535.63
721,200300,5942,2,1304.87,16.3,425.42,2184.32,1875.2,309.12
722,200301,5534,1,245.49,6.68,16.39,229.1,150.8,78.3
723,200302,5807,1,2022.85,15.98,323.24,1699.61,1211.94,487.67
724,200302,5860,2,1189.24,10.03,238.59,2139.89,1469.32,670.57
725,200302,5402,1,1348.59,16.52,222.83,1125.76,1176.34,-50.58
726,200302,5896,1,2051.69,4.51,92.53,1959.16,1624.49,334.67
727,200302,5330,1,1232.61,11.99,147.85,1084.76,742.88,341.88
728,200303,5250,1,2636.71,15.48,408.23,2228.48,2290.48,-62
729,200304,5925,1,573.75,14.64,84,489.75,420.71,69.04
730,200305,5135,1,1288.27,12.84,165.43,1122.84,1121.05,1.79
731,200305,5213,1,3296.36,7.64,251.7,3044.66,2609.6,435.06
732,200305,5789,1,1761.15,11.7,206.05,1555.1,1273.57,281.53
733,200306,5628,2,5456.82,11.06,1207.24,9706.4,6973.16,2733.24
734,200306,5306,1,2671.12,17.66,471.76,2199.36,1577.68,621.68
735,200307,5690,1,3542.75,2.41,85.42,3457.33,2883.92,573.41
736,200307,5857,1,4159.85,9.16,380.95,3778.9,2528.55,1250.35
737,200307,5540,1,163.69,5.09,8.34,155.35,109.88,45.47
738,200307,5267,1,989.88,15.55,153.93,835.95,818.54,17.41
739,200308,5288,1,3346.46,7.95,265.89,3080.57,2214.33,866.24
740,200308,5022,4,303.65,10.06,122.14,1092.46,748.28,344.18
741,200308,5142,3,1378,5.87,242.8,3891.2,2500.47,1390.73
742,200308,5820,2,2632.04,16.05,845.02,4419.06,3677.06,742
743,200308,5201,4,1190.52,15.95,759.62,4002.46,2840.2,1162.26
744,200309,5016,2,442.09,2.63,23.24,860.94,681.32,179.62
745,200310,5619,2,1071.39,13.43,287.75,1855.03,1280.44,574.59
746,200310,5800,3,2074.82,5.71,355.11,5869.35,4317.81,1551.54
747,200311,5801,1,1261.05,10.67,134.51,1126.54,1098.43,28.11
748,200312,5913,1,287.94,3.81,10.96,276.98,229.29,47.69
749,200312,5184,2,2292.11,8.57,392.68,4191.54,3753.04,438.5
750,200312,5596,1,357.32,4.3,15.35,341.97,280.45,61.52
751,200312,5272,2,1367.19,8.7,237.76,2496.62,2094,402.62
