order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_region,shipping_cost,delivery_date,payment_id
200302,10611,9/2/2025,Delivered,New Delhi,Delhi,North,261.34,9/7/2025,300302
200303,13225,10/12/2025,Delivered,Mumbai,Maharashtra,West,136.46,10/15/2025,300303
200304,11837,11/8/2024,Shipped,Kolkata,West Bengal,East,212.77,11/12/2024,300304
200305,17536,9/8/2025,Delivered,Gurugram,Haryana,North,243.89,9/13/2025,300305
200306,17312,10/7/2025,Delivered,Bengaluru,Karnataka,South,137.68,10/13/2025,300306
200307,14554,8/27/2025,Delivered,Jaipur,Rajasthan,North,183.79,9/1/2025,300307
200308,12446,5/26/2025,Delivered,New Delhi,Delhi,North,131.74,6/3/2025,300308
200309,14364,9/28/2025,Delivered,Bhopal,Madhya Pradesh,Central,143.01,10/8/2025,300309
200310,17019,10/31/2024,Delivered,Kolkata,West Bengal,East,214.95,11/3/2024,300310
200311,14612,6/1/2025,Processing,Bengaluru,Karnataka,South,110.85,,300311
200312,16208,3/23/2025,Processing,Bengaluru,Karnataka,South,79.75,,300312
200313,15576,5/24/2024,Delivered,Mumbai,Maharashtra,West,178.37,5/26/2024,300313
200314,10770,1/19/2024,Processing,Ahmedabad,Gujarat,West,49.76,,300314
200315,16156,8/14/2025,Processing,Kolkata,West Bengal,East,158.79,,300315
200316,11645,5/3/2025,Delivered,Mumbai,Maharashtra,West,210.88,5/6/2025,300316
200317,17010,8/29/2025,Delivered,New Delhi,Delhi,North,106.77,9/2/2025,300317
200318,12460,8/29/2024,Delivered,New Delhi,Delhi,North,48.68,9/4/2024,300318
200319,14521,12/6/2025,Delivered,Kolkata,West Bengal,East,253.17,12/7/2025,300319
200320,12263,10/7/2024,Delivered,Hyderabad,Telangana,South,130.83,10/11/2024,300320
200321,10065,6/30/2024,Delivered,Ahmedabad,Gujarat,West,123.38,7/2/2024,300321
200322,16335,6/21/2025,Delivered,Lucknow,Uttar Pradesh,North,210.52,6/25/2025,300322
200323,15780,4/11/2023,Delivered,Kolkata,West Bengal,East,84.97,4/19/2023,300323
200324,17434,10/5/2025,Delivered,Mumbai,Maharashtra,West,207.26,10/10/2025,300324
200325,14594,6/16/2025,Delivered,Mumbai,Maharashtra,West,188.91,6/25/2025,300325
200326,11452,10/28/2025,Processing,Ahmedabad,Gujarat,West,95.13,,300326
200327,11330,9/3/2025,Delivered,Mumbai,Maharashtra,West,130.62,9/10/2025,300327
200328,13110,1/9/2024,Delivered,Gurugram,Haryana,North,258.61,1/15/2024,300328
200329,12633,9/1/2024,Delivered,Kochi,Kerala,South,293.76,9/3/2024,300329
200330,13245,3/19/2025,Delivered,Kolkata,West Bengal,East,240.43,3/22/2025,300330
200331,11787,3/12/2024,Delivered,Bengaluru,Karnataka,South,144.44,3/19/2024,300331
200332,17913,7/22/2025,Delivered,Chennai,Tamil Nadu,South,193.87,7/27/2025,300332
200333,10673,2/23/2025,Delivered,Bhopal,Madhya Pradesh,Central,117.7,2/26/2025,300333
200334,15987,5/12/2025,Delivered,Kolkata,West Bengal,East,147.52,5/13/2025,300334
200335,14547,11/3/2024,Delivered,Bhopal,Madhya Pradesh,Central,274.42,11/4/2024,300335
200336,14444,11/7/2025,Delivered,Ludhiana,Punjab,North,197.69,11/13/2025,300336
200337,14938,8/9/2025,Delivered,Lucknow,Uttar Pradesh,North,98.01,8/11/2025,300337
200338,17303,7/11/2025,Delivered,Kochi,Kerala,South,239.79,7/20/2025,300338
200339,15487,10/22/2024,Delivered,Kochi,Kerala,South,308.19,10/31/2024,300339
200340,12145,5/3/2025,Shipped,Bengaluru,Karnataka,South,208.26,5/4/2025,300340
200341,12126,8/25/2024,Delivered,Chennai,Tamil Nadu,South,190.43,8/30/2024,300341
200342,16673,11/7/2024,Delivered,New Delhi,Delhi,North,191.47,11/10/2024,300342
200343,13831,10/31/2025,Delivered,Hyderabad,Telangana,South,216.69,11/4/2025,300343
200344,15705,2/11/2025,Cancelled,New Delhi,Delhi,North,274.05,,300344
200345,13007,7/15/2025,Delivered,Ahmedabad,Gujarat,West,45.27,7/19/2025,300345
200346,15986,2/8/2025,Processing,Chennai,Tamil Nadu,South,80.71,,300346
200347,13382,11/27/2025,Processing,Kochi,Kerala,South,273.99,,300347
200348,13935,3/17/2025,Shipped,Hyderabad,Telangana,South,58.36,3/23/2025,300348
200349,17454,4/19/2025,Delivered,Ahmedabad,Gujarat,West,231.52,4/20/2025,300349
200350,13956,12/25/2025,Delivered,Ahmedabad,Gujarat,West,106.82,12/29/2025,300350
200351,11787,9/2/2023,Delivered,Bengaluru,Karnataka,South,226.96,9/6/2023,300351
200352,14253,5/17/2025,Delivered,Mumbai,Maharashtra,West,250.23,5/25/2025,300352
200353,10065,9/6/2024,Delivered,Ahmedabad,Gujarat,West,93.64,9/8/2024,300353
200354,12205,1/13/2025,Shipped,Bengaluru,Karnataka,South,259.61,1/18/2025,300354
200355,14868,9/25/2025,Delivered,Mumbai,Maharashtra,West,71.14,10/1/2025,300355
200356,10535,12/4/2025,Delivered,Kolkata,West Bengal,East,106.86,12/10/2025,300356
200357,13654,12/29/2025,Delivered,Mumbai,Maharashtra,West,112.95,1/2/2026,300357
200358,14828,11/19/2025,Delivered,Chennai,Tamil Nadu,South,129.87,11/25/2025,300358
200359,11799,10/19/2025,Delivered,New Delhi,Delhi,North,212.13,10/26/2025,300359
200360,11736,2/24/2025,Delivered,Lucknow,Uttar Pradesh,North,88.98,2/27/2025,300360
200361,15432,6/15/2025,Delivered,Hyderabad,Telangana,South,147.82,6/19/2025,300361
200362,17797,9/28/2025,Delivered,Bengaluru,Karnataka,South,250.48,10/3/2025,300362
200363,12450,2/15/2024,Delivered,Ahmedabad,Gujarat,West,53.49,2/18/2024,300363
200364,11641,3/11/2024,Delivered,Lucknow,Uttar Pradesh,North,178.94,3/19/2024,300364
200365,17882,9/20/2024,Delivered,Kolkata,West Bengal,East,189.24,9/24/2024,300365
200366,16714,1/29/2025,Shipped,Ahmedabad,Gujarat,West,111.31,2/2/2025,300366
200367,17494,12/8/2025,Delivered,Kolkata,West Bengal,East,232.26,12/10/2025,300367
200368,10366,7/22/2024,Delivered,Chennai,Tamil Nadu,South,266.74,7/27/2024,300368
200369,17476,11/25/2025,Delivered,New Delhi,Delhi,North,126.16,12/1/2025,300369
200370,16750,5/2/2024,Delivered,Jaipur,Rajasthan,North,268.17,5/6/2024,300370
200371,12391,6/4/2024,Delivered,Ahmedabad,Gujarat,West,102.02,6/10/2024,300371
200372,15015,10/13/2025,Delivered,Mumbai,Maharashtra,West,100.84,10/19/2025,300372
200373,11339,3/11/2024,Delivered,Kochi,Kerala,South,203.26,3/18/2024,300373
200374,13324,8/2/2025,Delivered,Patna,Bihar,East,191.89,8/7/2025,300374
200375,14853,10/16/2024,Delivered,Patna,Bihar,East,297.01,10/21/2024,300375
200376,10861,11/28/2024,Delivered,Lucknow,Uttar Pradesh,North,151.07,11/29/2024,300376
200377,17735,10/23/2025,Delivered,Bhubaneswar,Odisha,East,223.73,10/28/2025,300377
200378,17454,11/23/2024,Cancelled,Ahmedabad,Gujarat,West,126.05,,300378
200379,16988,9/10/2025,Delivered,Kolkata,West Bengal,East,96.81,9/17/2025,300379
200380,11000,2/9/2023,Delivered,Bengaluru,Karnataka,South,211.39,2/13/2023,300380
200381,15433,9/19/2023,Delivered,Jaipur,Rajasthan,North,90.93,9/27/2023,300381
200382,17194,11/12/2025,Delivered,Hyderabad,Telangana,South,247.51,11/15/2025,300382
200383,11061,10/20/2025,Delivered,Gurugram,Haryana,North,260.05,10/24/2025,300383
200384,15244,7/2/2024,Delivered,Bengaluru,Karnataka,South,169.09,7/7/2024,300384
200385,11626,4/7/2025,Delivered,Lucknow,Uttar Pradesh,North,63,4/13/2025,300385
200386,15595,6/3/2024,Shipped,New Delhi,Delhi,North,123.72,6/7/2024,300386
200387,15244,6/22/2024,Delivered,Bengaluru,Karnataka,South,59,6/28/2024,300387
200388,17026,8/27/2025,Delivered,New Delhi,Delhi,North,99.45,8/29/2025,300388
200389,13888,4/4/2025,Cancelled,Bhubaneswar,Odisha,East,240.85,,300389
200390,16156,10/28/2025,Delivered,Kolkata,West Bengal,East,51.38,10/31/2025,300390
200391,11493,5/22/2025,Delivered,Ahmedabad,Gujarat,West,104.16,5/28/2025,300391
200392,15197,1/6/2025,Delivered,Hyderabad,Telangana,South,187.26,1/7/2025,300392
200393,17074,11/6/2025,Delivered,New Delhi,Delhi,North,238.28,11/8/2025,300393
200394,15858,9/25/2025,Delivered,New Delhi,Delhi,North,207.43,9/26/2025,300394
200395,17093,8/12/2025,Delivered,Bhubaneswar,Odisha,East,220.93,8/15/2025,300395
200396,15068,9/14/2025,Delivered,Chennai,Tamil Nadu,South,86.08,9/21/2025,300396
200397,14418,4/19/2025,Delivered,Kolkata,West Bengal,East,228.55,4/23/2025,300397
200398,17380,5/14/2025,Delivered,Chennai,Tamil Nadu,South,108.89,5/20/2025,300398
200399,12572,7/5/2023,Delivered,New Delhi,Delhi,North,222.39,7/11/2023,300399
200400,16056,11/9/2025,Cancelled,Kolkata,West Bengal,East,130.14,,300400
200401,15631,8/25/2025,Shipped,Hyderabad,Telangana,South,149.48,9/1/2025,300401
200402,16581,9/17/2024,Delivered,Bhubaneswar,Odisha,East,295.93,9/22/2024,300402
200403,13990,8/22/2025,Delivered,Bhopal,Madhya Pradesh,Central,84.31,8/26/2025,300403
200404,13939,10/13/2023,Delivered,Hyderabad,Telangana,South,187.65,10/15/2023,300404
200405,10282,1/2/2025,Delivered,Mumbai,Maharashtra,West,231.82,1/7/2025,300405
200406,17461,4/11/2025,Delivered,Hyderabad,Telangana,South,99.26,4/15/2025,300406
200407,13096,2/25/2025,Delivered,Kolkata,West Bengal,East,139.18,2/27/2025,300407
200408,14422,2/25/2023,Delivered,Mumbai,Maharashtra,West,117.18,2/28/2023,300408
200409,11563,12/23/2025,Delivered,Kochi,Kerala,South,274.5,12/29/2025,300409
200410,14949,3/5/2025,Delivered,Jaipur,Rajasthan,North,260.75,3/8/2025,300410
200411,12759,8/9/2025,Delivered,Jaipur,Rajasthan,North,225.53,8/19/2025,300411
200412,14703,9/15/2024,Delivered,Chennai,Tamil Nadu,South,245.67,9/21/2024,300412
200413,15962,1/12/2025,Delivered,Mumbai,Maharashtra,West,118.03,1/20/2025,300413
200414,14914,10/30/2025,Delivered,Gurugram,Haryana,North,93.84,11/5/2025,300414
200415,10253,12/31/2024,Delivered,Hyderabad,Telangana,South,229.33,1/7/2025,300415
200416,16526,4/21/2025,Delivered,Bhopal,Madhya Pradesh,Central,121.43,4/22/2025,300416
200417,14484,8/3/2025,Delivered,Bengaluru,Karnataka,South,140.38,8/6/2025,300417
200418,11917,9/19/2024,Cancelled,Jaipur,Rajasthan,North,238.85,,300418
200419,12575,9/29/2024,Processing,New Delhi,Delhi,North,276.2,,300419
200420,16559,11/2/2025,Delivered,Kochi,Kerala,South,200.28,11/10/2025,300420
200421,17497,10/28/2025,Processing,Bengaluru,Karnataka,South,194.69,,300421
200422,16577,12/13/2025,Shipped,Hyderabad,Telangana,South,259.77,12/19/2025,300422
200423,17161,2/27/2024,Delivered,Ahmedabad,Gujarat,West,110.15,2/29/2024,300423
200424,13915,9/24/2023,Cancelled,Chennai,Tamil Nadu,South,230.81,,300424
200425,13315,9/4/2024,Processing,Bengaluru,Karnataka,South,218.32,,300425
200426,16625,12/14/2025,Delivered,Kolkata,West Bengal,East,227.42,12/16/2025,300426
200427,13156,3/29/2025,Delivered,Bengaluru,Karnataka,South,236.07,4/3/2025,300427
200428,15718,10/5/2025,Cancelled,Bhopal,Madhya Pradesh,Central,149.11,,300428
200429,14938,11/25/2025,Delivered,Lucknow,Uttar Pradesh,North,76.66,11/29/2025,300429
200430,11202,7/19/2025,Delivered,New Delhi,Delhi,North,166.62,7/23/2025,300430
200431,12456,5/18/2025,Shipped,New Delhi,Delhi,North,87.31,5/20/2025,300431
200432,11684,9/4/2024,Delivered,Bengaluru,Karnataka,South,79.24,9/7/2024,300432
200433,10972,8/15/2025,Delivered,Kolkata,West Bengal,East,157.35,8/20/2025,300433
200434,13351,7/10/2025,Delivered,Kolkata,West Bengal,East,107.79,7/12/2025,300434
200435,11565,4/6/2025,Cancelled,Patna,Bihar,East,221.54,,300435
200436,10539,9/15/2025,Delivered,Mumbai,Maharashtra,West,90.44,9/20/2025,300436
200437,11637,1/25/2025,Delivered,Chennai,Tamil Nadu,South,245.09,1/30/2025,300437
200438,14976,4/3/2024,Delivered,Chennai,Tamil Nadu,South,216.23,4/6/2024,300438
200439,16535,12/8/2025,Delivered,Hyderabad,Telangana,South,193.83,12/13/2025,300439
200440,13689,8/9/2024,Delivered,Ahmedabad,Gujarat,West,68.94,8/15/2024,300440
200441,14911,8/19/2025,Cancelled,Mumbai,Maharashtra,West,119.05,,300441
200442,15263,12/2/2025,Delivered,Mumbai,Maharashtra,West,193.13,12/6/2025,300442
200443,15275,2/25/2025,Delivered,Chennai,Tamil Nadu,South,92.57,3/4/2025,300443
200444,17903,12/5/2025,Cancelled,Gurugram,Haryana,North,241.43,,300444
200445,14909,8/21/2025,Delivered,Jaipur,Rajasthan,North,283.07,8/25/2025,300445
200446,14373,2/3/2025,Delivered,New Delhi,Delhi,North,176.21,2/5/2025,300446
200447,16986,2/28/2024,Delivered,Ahmedabad,Gujarat,West,76.1,3/4/2024,300447
200448,14995,10/10/2023,Shipped,Ahmedabad,Gujarat,West,96.56,10/12/2023,300448
200449,13675,10/27/2024,Processing,Patna,Bihar,East,95.95,,300449
200450,16014,6/28/2025,Delivered,Ahmedabad,Gujarat,West,112.09,7/4/2025,300450
200451,11782,10/7/2025,Delivered,Patna,Bihar,East,310.23,10/17/2025,300451
200452,15462,12/19/2024,Delivered,Kolkata,West Bengal,East,115.81,12/25/2024,300452
200453,16224,3/31/2025,Delivered,Mumbai,Maharashtra,West,236.35,4/1/2025,300453
200454,15161,10/30/2024,Delivered,Bhopal,Madhya Pradesh,Central,247.37,11/3/2024,300454
200455,11450,8/12/2024,Delivered,Mumbai,Maharashtra,West,246.28,8/16/2024,300455
200456,14128,7/10/2025,Delivered,Hyderabad,Telangana,South,240.4,7/15/2025,300456
200457,16551,10/26/2025,Delivered,Kochi,Kerala,South,153.35,11/1/2025,300457
200458,13217,10/7/2024,Delivered,Chennai,Tamil Nadu,South,189.12,10/14/2024,300458
200459,17454,7/3/2024,Cancelled,Ahmedabad,Gujarat,West,144.82,,300459
200460,10366,9/3/2025,Delivered,Chennai,Tamil Nadu,South,97.76,9/8/2025,300460
200461,15395,10/23/2025,Delivered,Hyderabad,Telangana,South,261.17,10/28/2025,300461
200462,11870,10/29/2025,Delivered,Bhubaneswar,Odisha,East,360.42,11/4/2025,300462
200463,15255,5/28/2025,Delivered,Lucknow,Uttar Pradesh,North,133.43,6/2/2025,300463
200464,17581,3/2/2025,Delivered,Bengaluru,Karnataka,South,242.69,3/6/2025,300464
200465,14619,3/18/2024,Delivered,Hyderabad,Telangana,South,278.4,3/23/2024,300465
200466,13498,7/30/2025,Delivered,Lucknow,Uttar Pradesh,North,267.59,8/2/2025,300466
200467,16929,11/13/2025,Delivered,Bengaluru,Karnataka,South,105.82,11/16/2025,300467
200468,13695,7/23/2024,Delivered,Lucknow,Uttar Pradesh,North,50.26,7/26/2024,300468
200469,14521,4/3/2025,Delivered,Kolkata,West Bengal,East,89.3,4/7/2025,300469
200470,12445,8/29/2023,Delivered,Hyderabad,Telangana,South,86.23,9/1/2023,300470
200471,14398,6/2/2025,Delivered,Lucknow,Uttar Pradesh,North,108.09,6/3/2025,300471
200472,15788,11/29/2024,Delivered,Patna,Bihar,East,204.82,12/7/2024,300472
200473,14078,2/10/2025,Processing,New Delhi,Delhi,North,234.83,,300473
200474,11664,5/13/2025,Delivered,Mumbai,Maharashtra,West,126.5,5/16/2025,300474
200475,10157,1/1/2025,Delivered,Bengaluru,Karnataka,South,256.85,1/4/2025,300475
200476,11737,12/13/2024,Delivered,Kochi,Kerala,South,259.44,12/19/2024,300476
200477,16868,8/25/2025,Delivered,Kolkata,West Bengal,East,64.97,8/28/2025,300477
200478,17680,9/11/2024,Delivered,Bhopal,Madhya Pradesh,Central,276.37,9/14/2024,300478
200479,14499,8/14/2025,Delivered,Bhubaneswar,Odisha,East,175.34,8/23/2025,300479
200480,16676,10/24/2025,Delivered,Mumbai,Maharashtra,West,210.39,10/28/2025,300480
200481,10366,12/28/2025,Processing,Chennai,Tamil Nadu,South,231.87,,300481
200482,16888,7/9/2023,Delivered,Bengaluru,Karnataka,South,133.02,7/16/2023,300482
200483,12275,10/26/2025,Delivered,Kochi,Kerala,South,304.07,10/29/2025,300483
200484,11362,9/22/2025,Delivered,Chennai,Tamil Nadu,South,235.31,9/28/2025,300484
200485,12192,12/2/2024,Delivered,New Delhi,Delhi,North,225.97,12/5/2024,300485
200486,13995,4/27/2025,Delivered,Mumbai,Maharashtra,West,252.78,5/4/2025,300486
200487,14727,5/29/2025,Delivered,Patna,Bihar,East,168.11,6/4/2025,300487
200488,10051,8/28/2025,Delivered,Mumbai,Maharashtra,West,216.44,9/1/2025,300488
200489,12740,11/8/2025,Delivered,New Delhi,Delhi,North,160.28,11/12/2025,300489
200490,15701,5/21/2025,Shipped,Bhubaneswar,Odisha,East,274.38,5/29/2025,300490
200491,16084,5/23/2025,Delivered,Kolkata,West Bengal,East,218.46,5/25/2025,300491
200492,11883,3/20/2025,Delivered,Chennai,Tamil Nadu,South,194.09,3/25/2025,300492
200493,11973,9/29/2025,Delivered,Lucknow,Uttar Pradesh,North,243.87,10/6/2025,300493
200494,15511,8/23/2025,Delivered,Kolkata,West Bengal,East,101.67,8/28/2025,300494
200495,14914,4/2/2025,Delivered,Gurugram,Haryana,North,51.8,4/7/2025,300495
200496,13984,6/8/2025,Delivered,Mumbai,Maharashtra,West,200.59,6/11/2025,300496
200497,14376,2/10/2024,Delivered,Mumbai,Maharashtra,West,60.39,2/15/2024,300497
200498,14007,5/31/2024,Delivered,Hyderabad,Telangana,South,104.89,6/6/2024,300498
200499,13240,7/13/2025,Delivered,Bengaluru,Karnataka,South,85.87,7/18/2025,300499
200500,16405,10/3/2025,Delivered,Mumbai,Maharashtra,West,126.4,10/8/2025,300500
200501,17180,7/21/2025,Delivered,Bengaluru,Karnataka,South,277.59,7/27/2025,300501
200502,15171,8/9/2024,Delivered,Lucknow,Uttar Pradesh,North,207.65,8/14/2024,300502
200503,12134,7/23/2024,Delivered,Ludhiana,Punjab,North,53.51,7/26/2024,300503
200504,17800,12/27/2025,Delivered,Bengaluru,Karnataka,South,274.15,1/1/2026,300504
200505,10696,3/19/2025,Delivered,New Delhi,Delhi,North,269.7,3/22/2025,300505
200506,17610,12/15/2025,Shipped,Kochi,Kerala,South,244.91,12/22/2025,300506
200507,14446,8/13/2025,Delivered,Hyderabad,Telangana,South,228.54,8/16/2025,300507
200508,15753,11/18/2023,Processing,Lucknow,Uttar Pradesh,North,84.63,,300508
200509,13380,3/20/2024,Delivered,Gurugram,Haryana,North,170.91,3/27/2024,300509
200510,12849,5/18/2025,Shipped,Lucknow,Uttar Pradesh,North,152.54,5/24/2025,300510
200511,11776,12/17/2024,Delivered,New Delhi,Delhi,North,200.02,12/22/2024,300511
200512,10871,3/6/2025,Delivered,Lucknow,Uttar Pradesh,North,217.52,3/11/2025,300512
200513,12486,4/22/2025,Delivered,Chennai,Tamil Nadu,South,105.46,4/23/2025,300513
200514,12055,4/8/2025,Delivered,Bengaluru,Karnataka,South,111.74,4/13/2025,300514
200515,14267,8/14/2025,Delivered,Hyderabad,Telangana,South,250.49,8/17/2025,300515
200516,16916,1/3/2024,Shipped,Kochi,Kerala,South,181.85,1/8/2024,300516
200517,10653,7/23/2025,Delivered,Jaipur,Rajasthan,North,166.02,7/28/2025,300517
200518,16053,8/10/2025,Delivered,Bhubaneswar,Odisha,East,234.92,8/13/2025,300518
200519,12113,12/1/2024,Delivered,Mumbai,Maharashtra,West,213.39,12/4/2024,300519
200520,15180,9/23/2024,Shipped,New Delhi,Delhi,North,134.01,9/28/2024,300520
200521,15041,1/24/2025,Delivered,Bengaluru,Karnataka,South,273.59,1/25/2025,300521
200522,15981,8/3/2025,Delivered,New Delhi,Delhi,North,126.83,8/8/2025,300522
200523,10123,7/3/2024,Delivered,Kolkata,West Bengal,East,106.61,7/11/2024,300523
200524,10013,12/19/2024,Delivered,Ahmedabad,Gujarat,West,63.32,12/23/2024,300524
200525,11315,6/5/2025,Delivered,Kolkata,West Bengal,East,136.58,6/11/2025,300525
200526,17865,9/2/2025,Delivered,Lucknow,Uttar Pradesh,North,191.74,9/5/2025,300526
200527,12725,8/26/2025,Delivered,Mumbai,Maharashtra,West,66.03,9/5/2025,300527
200528,15024,5/17/2025,Shipped,Ahmedabad,Gujarat,West,45.26,5/22/2025,300528
200529,12454,12/16/2025,Delivered,Patna,Bihar,East,186.35,12/22/2025,300529
200530,13903,10/30/2025,Delivered,Lucknow,Uttar Pradesh,North,159.52,11/2/2025,300530
200531,13507,8/4/2025,Delivered,Hyderabad,Telangana,South,108.91,8/8/2025,300531
200532,11450,7/1/2025,Delivered,Mumbai,Maharashtra,West,62.31,7/5/2025,300532
200533,12853,8/30/2024,Delivered,Patna,Bihar,East,266.24,9/4/2024,300533
200534,11479,7/28/2025,Delivered,Hyderabad,Telangana,South,123.29,7/30/2025,300534
200535,12215,5/31/2025,Delivered,Ludhiana,Punjab,North,98.95,6/3/2025,300535
200536,13319,1/28/2025,Delivered,Kolkata,West Bengal,East,137.3,2/3/2025,300536
200537,16444,3/19/2025,Shipped,Patna,Bihar,East,169.58,3/24/2025,300537
200538,11546,4/20/2025,Delivered,Chennai,Tamil Nadu,South,122.78,4/28/2025,300538
200539,11538,7/27/2025,Delivered,Lucknow,Uttar Pradesh,North,221.1,8/4/2025,300539
200540,11983,11/17/2025,Delivered,Bhubaneswar,Odisha,East,296.12,11/20/2025,300540
200541,16410,2/16/2024,Shipped,Mumbai,Maharashtra,West,53.45,2/18/2024,300541
200542,11981,7/28/2023,Delivered,Bhubaneswar,Odisha,East,181.04,7/30/2023,300542
200543,16631,10/28/2025,Delivered,Jaipur,Rajasthan,North,216.23,11/9/2025,300543
200544,12569,4/20/2025,Delivered,Jaipur,Rajasthan,North,318.48,4/26/2025,300544
200545,12412,11/30/2025,Delivered,Bhopal,Madhya Pradesh,Central,119.61,12/4/2025,300545
200546,13019,6/1/2025,Delivered,Bengaluru,Karnataka,South,51.5,6/5/2025,300546
200547,13591,12/25/2025,Delivered,Patna,Bihar,East,310.49,1/1/2026,300547
200548,13348,12/9/2024,Delivered,Ahmedabad,Gujarat,West,213.24,12/10/2024,300548
200549,13154,4/30/2025,Delivered,Mumbai,Maharashtra,West,177.22,5/6/2025,300549
200550,17984,1/27/2024,Delivered,Bhopal,Madhya Pradesh,Central,182.95,2/3/2024,300550
200551,15631,11/19/2025,Delivered,Hyderabad,Telangana,South,222.08,11/24/2025,300551
200552,17117,12/9/2025,Shipped,Chennai,Tamil Nadu,South,168.95,12/14/2025,300552
200553,17222,8/6/2024,Shipped,Mumbai,Maharashtra,West,190.45,8/8/2024,300553
200554,13402,12/21/2024,Processing,Bhubaneswar,Odisha,East,336.71,,300554
