return_id,order_id,product_id,return_date,return_reason,refund_amount,return_status
458,212610,5379,12/11/2025,Changed Mind,2620.27,Approved
459,215506,5114,12/20/2023,Changed Mind,362.63,Approved
460,219307,5091,4/17/2025,Changed Mind,3556.65,Approved
461,203410,5301,8/20/2025,Late Delivery,1894.19,Approved
462,214950,5544,8/22/2024,Changed Mind,5284.98,Approved
463,214411,5866,11/1/2025,Damaged Product,1670.36,Approved
464,202425,5479,2/19/2025,Poor Quality,1960.02,Approved
465,210101,5764,7/31/2025,Size Issue,1635.96,Approved
466,211638,5333,8/19/2024,Not as Expected,715.94,Approved
467,217955,5647,8/8/2025,Not as Expected,8575.94,Processed
468,215810,5662,7/29/2025,Late Delivery,1093.68,Approved
469,211534,5298,9/5/2025,Damaged Product,4133.98,Processed
470,208478,5576,5/28/2025,Not as Expected,4927.47,Approved
471,216229,5435,2/13/2024,Poor Quality,1133.37,Processed
472,201329,5719,11/30/2024,Not as Expected,1332.62,Approved
473,217047,5495,11/25/2024,Late Delivery,1483.04,Approved
474,205437,5165,12/18/2023,Not as Expected,975.07,Processed
475,200268,5763,2/28/2025,Not as Expected,3255.83,Approved
476,209655,5248,5/10/2025,Wrong Product,329.31,Processed
477,208522,5620,12/22/2025,Damaged Product,8117.56,Approved
478,215414,5980,9/25/2025,Not as Expected,631.16,Approved
479,204521,5061,10/1/2025,Damaged Product,2668.47,Approved
480,217040,5944,1/4/2026,Not as Expected,259.64,Approved
481,211508,5866,9/20/2024,Not as Expected,5161.74,Approved
482,217416,5282,3/14/2025,Poor Quality,494.29,Approved
483,201313,5201,12/10/2025,Changed Mind,1132.44,Approved
484,207423,5011,7/6/2025,Late Delivery,4506.52,Processed
485,217136,5044,12/14/2025,Not as Expected,9184.44,Approved
486,210953,5251,6/18/2025,Not as Expected,794.69,Approved
487,206233,5587,2/20/2025,Size Issue,1483.21,Approved
488,208461,5876,1/22/2025,Poor Quality,1066.04,Approved
489,219077,5432,4/30/2025,Changed Mind,708.88,Approved
490,207320,5764,11/3/2025,Changed Mind,3143.22,Approved
491,200668,5539,7/5/2023,Not as Expected,505.18,Approved
492,203218,5307,1/6/2025,Late Delivery,148.04,Approved
493,200432,5756,9/17/2024,Size Issue,1042.68,Approved
494,217347,5176,9/19/2025,Changed Mind,824.24,Processed
495,203232,5145,1/22/2025,Late Delivery,19887.41,Approved
496,218743,5357,11/11/2025,Not as Expected,880.36,Approved
497,206829,5426,2/15/2025,Size Issue,4236.95,Approved
498,205337,5087,1/26/2025,Not as Expected,2428.8,Approved
499,208374,5283,12/13/2025,Poor Quality,3337.2,Approved
500,204994,5074,2/2/2025,Damaged Product,2327.72,Processed
501,200331,5537,3/27/2024,Not as Expected,662.02,Processed
502,216089,5222,10/25/2024,Not as Expected,5159.98,Rejected
503,217723,5391,11/21/2025,Size Issue,2528.85,Approved
504,207029,5198,3/5/2025,Damaged Product,2552.86,Processed
505,204057,5594,8/24/2025,Wrong Product,104.26,Approved
506,206044,5685,12/9/2024,Not as Expected,394.6,Approved
507,204703,5850,4/2/2025,Poor Quality,581.72,Approved
508,217859,5084,1/5/2024,Late Delivery,834.52,Approved
509,203404,5675,10/13/2025,Not as Expected,7908.12,Approved
510,219640,5017,12/28/2025,Poor Quality,4545.55,Processed
511,211654,5732,4/3/2025,Late Delivery,506.59,Approved
512,208380,5123,9/29/2023,Not as Expected,316.64,Processed
513,218377,5130,7/30/2025,Not as Expected,567.77,Processed
514,208821,5061,10/13/2025,Not as Expected,834.63,Approved
515,209404,5306,11/2/2025,Damaged Product,4417.04,Processed
516,207799,5083,12/14/2025,Wrong Product,780.52,Approved
517,200238,5671,11/2/2025,Size Issue,3634.04,Approved
518,201550,5729,12/11/2025,Damaged Product,931.13,Processed
519,216613,5201,9/11/2023,Size Issue,1165.58,Rejected
520,213206,5385,8/13/2024,Not as Expected,7903.97,Rejected
521,200687,5056,11/18/2025,Poor Quality,1047.42,Approved
522,207774,5750,11/22/2025,Poor Quality,478.5,Approved
523,216995,5865,5/11/2024,Poor Quality,652.66,Approved
524,210343,5099,7/31/2025,Poor Quality,1243.94,Approved
525,214009,5507,10/12/2025,Late Delivery,12396.6,Approved
526,212675,5582,11/23/2025,Not as Expected,1116.95,Approved
527,215534,5906,6/23/2025,Not as Expected,125.24,Approved
528,216786,5133,8/8/2025,Wrong Product,481.1,Approved
529,200100,5671,1/5/2026,Changed Mind,1776.58,Processed
530,210640,5122,12/24/2025,Not as Expected,8794.09,Approved
531,204821,5035,11/14/2025,Not as Expected,2327.91,Processed
532,205464,5270,5/25/2025,Late Delivery,2130.1,Approved
533,203655,5064,2/22/2025,Size Issue,2112.27,Approved
534,210651,5477,1/6/2024,Size Issue,1446.67,Approved
535,213025,5876,2/17/2024,Damaged Product,1050.18,Approved
536,205864,5726,11/30/2025,Poor Quality,181.99,Approved
537,206474,5845,3/3/2025,Changed Mind,1114.27,Approved
538,202330,5577,1/4/2025,Size Issue,4398.03,Approved
539,216537,5950,10/16/2025,Not as Expected,320.47,Approved
540,207403,5021,8/4/2025,Damaged Product,1777.4,Approved
541,207374,5308,11/26/2025,Not as Expected,3104.16,Approved
542,207680,5718,7/2/2024,Not as Expected,461.31,Approved
543,200571,5919,12/12/2025,Size Issue,1993.59,Processed
544,206060,5499,10/31/2025,Damaged Product,391.7,Approved
545,209161,5570,12/27/2025,Wrong Product,3132.16,Processed
546,214121,5478,11/13/2025,Wrong Product,1750.95,Approved
547,210622,5109,7/11/2024,Damaged Product,647.99,Rejected
548,210037,5475,7/18/2024,Damaged Product,7507.02,Approved
549,209150,5183,11/1/2025,Late Delivery,655.04,Approved
550,212877,5608,11/9/2025,Size Issue,2291,Processed
551,219299,5399,9/26/2025,Late Delivery,342.83,Rejected
552,216991,5859,12/3/2025,Wrong Product,834.82,Approved
553,203903,5777,11/5/2023,Size Issue,4786.12,Approved
554,213081,5499,11/14/2024,Changed Mind,413.37,Approved
555,206933,5750,10/14/2025,Not as Expected,259.29,Approved
556,204215,5902,9/4/2025,Poor Quality,8549.38,Approved
557,206992,5390,1/1/2026,Changed Mind,449.63,Approved
558,203716,5165,9/2/2025,Size Issue,1930.47,Approved
559,216532,5697,11/24/2025,Changed Mind,1824.75,Approved
560,203524,5356,11/25/2025,Changed Mind,1392.91,Approved
561,213499,5599,4/11/2025,Changed Mind,8763.56,Approved
562,216545,5121,1/10/2026,Poor Quality,1981.21,Approved
563,206145,5312,11/27/2025,Late Delivery,4805.6,Approved
564,213092,5122,12/23/2024,Wrong Product,8751,Processed
565,209252,5027,12/11/2025,Not as Expected,7272.74,Approved
566,207929,5764,8/7/2024,Poor Quality,3153.41,Approved
567,200670,5975,12/6/2025,Not as Expected,3612.16,Approved
568,217546,5794,11/16/2024,Poor Quality,254.82,Processed
569,216481,5002,9/30/2025,Not as Expected,4850.52,Approved
570,207707,5053,12/8/2024,Wrong Product,772.13,Approved
571,219756,5255,8/28/2024,Not as Expected,510.32,Approved
572,200988,5220,2/6/2025,Not as Expected,3868.86,Approved
573,206135,5512,3/15/2025,Changed Mind,3310.47,Approved
574,215461,5883,1/19/2026,Late Delivery,15194.04,Processed
575,212264,5121,12/7/2025,Size Issue,1827.2,Processed
576,204136,5643,6/26/2025,Changed Mind,11261.96,Approved
577,218693,5183,2/3/2025,Poor Quality,730.92,Approved
578,212365,5911,11/5/2023,Late Delivery,10098.34,Approved
579,203715,5806,1/31/2025,Not as Expected,4319.17,Rejected
580,218017,5985,2/8/2025,Size Issue,3678.09,Approved
581,214618,5711,3/25/2025,Poor Quality,1174.9,Approved
582,201248,5112,7/17/2025,Not as Expected,1459.54,Approved
583,217992,5548,1/5/2025,Not as Expected,3675.28,Approved
584,215930,5623,10/10/2024,Late Delivery,1214.6,Approved
585,217009,5315,4/18/2024,Not as Expected,936.03,Approved
586,209113,5796,8/11/2024,Not as Expected,1633.93,Processed
587,217291,5816,7/23/2024,Not as Expected,23118.52,Approved
588,201311,5693,7/19/2025,Not as Expected,461.79,Approved
589,212968,5194,1/17/2026,Damaged Product,1082.19,Approved
590,206982,5193,8/16/2024,Size Issue,364.87,Approved
591,205300,5056,7/24/2024,Changed Mind,1722.4,Approved
592,210639,5028,6/29/2025,Changed Mind,2208.73,Approved
593,211347,5992,7/26/2025,Not as Expected,2638.23,Approved
594,208825,5305,1/24/2025,Size Issue,293.9,Processed
595,211718,5118,1/10/2026,Poor Quality,946.09,Approved
596,210840,5645,1/22/2026,Not as Expected,176.92,Approved
597,218678,5668,10/7/2025,Damaged Product,437.43,Approved
598,204679,5492,12/17/2025,Changed Mind,1769.4,Approved
599,208086,5463,5/20/2024,Not as Expected,2145.36,Approved
600,205059,5970,6/8/2025,Late Delivery,2638.15,Approved
601,209904,5640,11/24/2025,Changed Mind,293.66,Processed
602,210346,5668,10/27/2025,Late Delivery,443.07,Approved
603,205177,5763,10/23/2025,Not as Expected,3241.48,Approved
604,202863,5089,11/15/2024,Not as Expected,2898.45,Approved
605,211558,5774,1/29/2026,Not as Expected,549.49,Processed
606,211079,5930,5/12/2025,Poor Quality,150.09,Approved
607,219789,5227,6/23/2024,Not as Expected,3209.66,Processed
608,214268,5877,7/13/2024,Poor Quality,829.14,Approved
609,209829,5754,1/6/2026,Not as Expected,1178.41,Approved
610,211895,5116,4/16/2023,Not as Expected,305.52,Approved
611,219701,5493,12/9/2025,Not as Expected,340.53,Approved
612,213173,5426,9/28/2024,Size Issue,4947.75,Approved
613,214839,5601,2/22/2024,Wrong Product,655.76,Approved
614,202727,5952,12/9/2025,Damaged Product,1944.85,Approved
615,219704,5519,10/10/2025,Not as Expected,401.7,Approved
616,209494,5938,10/22/2024,Late Delivery,955.7,Approved
617,208972,5675,6/20/2025,Not as Expected,4114.36,Approved
618,215680,5189,11/20/2025,Not as Expected,1325.44,Approved
619,206530,5453,3/18/2025,Not as Expected,797.87,Processed
620,206119,5854,8/21/2025,Size Issue,226.69,Approved
621,214721,5358,8/22/2025,Changed Mind,16212.67,Approved
622,204979,5457,2/25/2025,Not as Expected,255.45,Approved
623,216408,5654,10/28/2025,Not as Expected,4474.85,Approved
624,210070,5275,10/4/2025,Size Issue,20880.36,Approved
625,215165,5420,3/11/2025,Not as Expected,2609.25,Rejected
626,208533,5331,1/10/2026,Late Delivery,1064.06,Processed
627,201587,5694,11/24/2025,Changed Mind,215.94,Approved
628,214136,5786,6/22/2025,Late Delivery,389.92,Approved
629,216723,5151,5/4/2025,Not as Expected,2471.31,Rejected
630,207882,5640,7/25/2025,Poor Quality,926.11,Approved
631,202270,5863,12/29/2024,Not as Expected,147.31,Approved
632,200519,5258,12/9/2024,Size Issue,2493.01,Approved
633,217855,5759,12/31/2024,Size Issue,942.14,Approved
634,211886,5902,11/1/2025,Late Delivery,7432.13,Approved
635,209133,5163,4/15/2024,Size Issue,3425.33,Processed
636,206733,5902,11/25/2025,Poor Quality,8233.13,Approved
637,218815,5905,7/3/2024,Changed Mind,115.9,Approved
638,216063,5435,6/5/2025,Late Delivery,1023.71,Processed
639,202813,5733,6/8/2025,Not as Expected,15949.05,Rejected
640,218239,5177,10/13/2025,Changed Mind,74.35,Rejected
641,209757,5470,5/27/2025,Poor Quality,456.42,Processed
642,212884,5191,1/9/2026,Damaged Product,255.81,Approved
643,213229,5563,8/4/2024,Not as Expected,7563.31,Processed
644,205389,5693,11/29/2024,Late Delivery,445.16,Approved
645,213389,5852,10/22/2025,Wrong Product,2917.79,Approved
646,217765,5588,8/9/2024,Wrong Product,4571.07,Processed
647,209826,5497,1/3/2026,Size Issue,2060.56,Rejected
648,205112,5611,1/29/2025,Size Issue,138.72,Processed
649,202512,5495,12/31/2025,Changed Mind,2911.76,Approved
650,214795,5419,12/14/2023,Size Issue,262.98,Approved
651,205148,5736,11/24/2023,Changed Mind,378.96,Approved
652,202888,5323,12/31/2025,Size Issue,823.07,Processed
653,203411,5845,1/29/2025,Late Delivery,1188.35,Approved
654,207131,5959,4/10/2024,Changed Mind,1010.56,Approved
655,200469,5514,4/23/2025,Not as Expected,11991.65,Approved
656,200657,5711,11/5/2025,Size Issue,2336.66,Approved
657,207934,5971,12/8/2024,Size Issue,1436.61,Approved
658,208772,5964,10/23/2025,Not as Expected,511.31,Approved
659,213911,5622,5/6/2025,Changed Mind,274.66,Processed
660,203621,5885,8/20/2025,Not as Expected,1594.37,Processed
661,214139,5430,1/11/2024,Wrong Product,292.31,Approved
662,202291,5762,7/18/2025,Not as Expected,380.7,Processed
663,219334,5549,1/2/2026,Wrong Product,339.44,Approved
664,214752,5906,12/28/2025,Size Issue,139.23,Approved
665,208523,5337,7/15/2025,Not as Expected,816.06,Approved
666,214024,5755,10/25/2025,Not as Expected,538.49,Approved
667,216999,5828,10/7/2025,Changed Mind,2722.82,Processed
668,205042,5435,5/24/2023,Damaged Product,603.03,Approved
669,213386,5585,5/28/2025,Not as Expected,1089.93,Approved
670,200053,5740,3/19/2025,Size Issue,2268.05,Approved
671,213545,5686,10/4/2025,Changed Mind,1065.42,Approved
672,215632,5989,8/26/2025,Damaged Product,8952.29,Processed
673,210643,5080,9/20/2025,Not as Expected,7272.61,Approved
674,216071,5897,9/1/2025,Not as Expected,1731.91,Approved
675,210751,5905,6/3/2025,Damaged Product,116.64,Approved
676,207928,5674,4/2/2024,Poor Quality,616.77,Processed
677,200353,5032,9/29/2024,Size Issue,1802.7,Approved
678,217847,5091,12/18/2025,Not as Expected,1871.93,Approved
679,203318,5337,12/9/2024,Changed Mind,890.37,Approved
680,211809,5242,1/24/2026,Not as Expected,2982.16,Approved
681,219781,5945,11/18/2024,Not as Expected,1676.31,Processed
682,210860,5763,10/31/2025,Size Issue,3161.93,Approved
683,219783,5594,1/9/2026,Not as Expected,110.93,Processed
684,217497,5312,3/15/2025,Poor Quality,4821.37,Approved
685,202514,5297,12/13/2025,Size Issue,877.74,Rejected
686,208992,5696,12/14/2024,Changed Mind,2025.41,Rejected
687,212776,5828,9/12/2025,Wrong Product,2574.93,Approved
688,200189,5756,1/19/2024,Not as Expected,1028.03,Approved
689,215900,5559,6/15/2025,Not as Expected,1954.64,Approved
690,210484,5337,4/19/2025,Wrong Product,2481.7,Approved
691,215125,5104,6/9/2025,Poor Quality,1252.79,Processed
692,216881,5714,12/8/2025,Changed Mind,974.84,Processed
693,218226,5392,11/9/2024,Late Delivery,4682.03,Processed
694,208725,5865,4/7/2024,Changed Mind,327.35,Approved
695,208866,5552,6/30/2024,Not as Expected,1361.41,Processed
696,204568,5550,11/2/2025,Not as Expected,930.9,Approved
697,213102,5945,6/8/2025,Late Delivery,1565.51,Approved
698,209697,5659,10/4/2025,Wrong Product,372.54,Approved
699,206147,5460,9/13/2025,Late Delivery,365.23,Processed
700,211738,5696,5/18/2025,Poor Quality,2034.82,Approved
701,213070,5812,5/14/2025,Late Delivery,418.76,Approved
702,219689,5149,6/12/2024,Size Issue,893.74,Approved
703,211955,5382,9/26/2024,Changed Mind,383.4,Approved
704,217971,5653,11/29/2024,Late Delivery,1036.3,Approved
705,218978,5094,8/11/2025,Not as Expected,2806.92,Approved
706,211108,5202,4/12/2023,Wrong Product,2204.1,Approved
707,209991,5035,1/21/2025,Poor Quality,511.98,Approved
708,201648,5094,9/17/2024,Wrong Product,11348.27,Approved
709,203035,5124,12/2/2025,Not as Expected,1068.4,Approved
710,217784,5867,12/31/2025,Not as Expected,613.39,Processed
711,208753,5202,1/4/2024,Late Delivery,1434.3,Approved
712,207102,5222,4/4/2025,Changed Mind,10397.92,Approved
713,215244,5765,3/22/2024,Not as Expected,6312.27,Approved
714,205774,5743,9/25/2025,Late Delivery,472.7,Approved
715,215727,5675,2/15/2025,Wrong Product,7924.99,Approved
716,210234,5608,11/11/2025,Not as Expected,1221.48,Approved
717,219836,5852,10/5/2024,Not as Expected,1580.98,Approved
718,219641,5923,4/12/2024,Poor Quality,389.16,Approved
719,201641,5671,8/17/2024,Changed Mind,2010.34,Approved
720,213612,5205,2/6/2024,Changed Mind,1577.33,Approved
721,206910,5976,2/3/2025,Late Delivery,688.98,Rejected
722,207097,5640,12/23/2025,Late Delivery,286.84,Processed
723,207634,5145,12/20/2025,Not as Expected,14206.66,Processed
724,211519,5703,9/14/2023,Not as Expected,1758.55,Approved
725,204361,5118,1/7/2025,Changed Mind,1839.53,Approved
726,203754,5656,5/17/2025,Not as Expected,5835.24,Processed
727,212739,5931,8/27/2025,Damaged Product,3628.03,Approved
728,215209,5558,6/8/2025,Changed Mind,661.19,Approved
729,211044,5046,12/29/2024,Late Delivery,5644.37,Processed
730,217529,5901,11/11/2025,Not as Expected,141.12,Processed
731,205020,5091,11/21/2024,Wrong Product,1829.95,Approved
732,200987,5152,11/11/2023,Not as Expected,1654.22,Approved
733,204150,5030,3/24/2025,Not as Expected,198.1,Approved
734,209392,5115,3/20/2025,Damaged Product,4318.62,Processed
735,203171,5768,9/8/2025,Not as Expected,1294.36,Approved
736,200761,5659,12/12/2025,Not as Expected,1129.81,Approved
737,217393,5590,6/10/2024,Poor Quality,840.36,Approved
738,209033,5645,11/22/2024,Poor Quality,360.34,Approved
739,211610,5322,8/14/2024,Late Delivery,549.83,Approved
740,201631,5313,7/10/2025,Not as Expected,340.52,Processed
741,203884,5885,12/8/2025,Late Delivery,8635.62,Approved
742,217157,5259,8/14/2025,Changed Mind,221.17,Approved
743,211907,5416,2/15/2025,Poor Quality,936.18,Approved
744,203491,5140,11/14/2024,Changed Mind,1990.59,Approved
745,209458,5648,6/27/2025,Not as Expected,1389.32,Approved
746,212962,5263,4/3/2025,Not as Expected,641.78,Approved
747,202285,5276,10/11/2025,Not as Expected,251.17,Approved
748,219975,5128,5/30/2025,Late Delivery,70.99,Processed
749,205326,5035,12/15/2025,Not as Expected,923.69,Processed
750,217408,5534,8/13/2024,Not as Expected,209.99,Approved
751,204535,5381,10/5/2025,Not as Expected,1825.12,Approved
752,213725,5534,3/17/2025,Damaged Product,422.05,Approved
753,215947,5309,8/18/2025,Size Issue,3568.96,Processed
754,207700,5831,6/29/2025,Size Issue,305.34,Approved
755,209571,5942,8/31/2025,Size Issue,1085.36,Approved
756,210016,5518,10/22/2024,Not as Expected,2018.62,Processed
757,216704,5965,10/9/2025,Not as Expected,2048.2,Approved
758,217208,5336,7/22/2025,Late Delivery,464.83,Approved
759,202297,5086,12/29/2025,Not as Expected,10714.47,Approved
760,212726,5237,2/25/2025,Size Issue,351.91,Approved
761,214728,5786,7/23/2025,Not as Expected,356.58,Processed
762,211525,5624,1/2/2026,Not as Expected,3963.1,Processed
763,210453,5991,3/5/2025,Changed Mind,861.58,Processed
764,207969,5265,8/3/2025,Late Delivery,438.62,Processed
765,219428,5435,4/1/2025,Changed Mind,1099.17,Approved
766,217611,5553,6/30/2025,Poor Quality,3609.52,Approved
767,208769,5838,8/20/2025,Wrong Product,580.9,Approved
768,208965,5135,10/1/2024,Wrong Product,1172.76,Approved
769,211848,5635,12/17/2023,Not as Expected,1104.73,Approved
770,210404,5491,7/16/2024,Size Issue,8836.86,Processed
771,208045,5738,2/24/2024,Poor Quality,891.85,Approved
772,212831,5503,11/29/2024,Poor Quality,692.46,Rejected
773,205004,5608,11/3/2025,Changed Mind,2262.93,Approved
774,208610,5655,8/7/2025,Size Issue,341.23,Processed
775,219177,5707,3/24/2025,Changed Mind,9949.7,Processed
776,219711,5938,10/17/2025,Size Issue,1800.02,Approved
777,209713,5533,11/14/2024,Not as Expected,84.47,Rejected
